"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2020-01-01 00:00:00",72886,0,0,0,2557,162142.14285714287,
"2020-01-02 00:00:00",96920,88711,2208,0,20718,151383.2857142857,
"2020-01-03 00:00:00",131668,0,0,0,136392,177100,
"2020-01-04 00:00:00",0,111779,0,0,86769,172590.2857142857,
"2020-01-05 00:00:00",32635,0,0,0,30115,144546.7142857143,
"2020-01-06 00:00:00",113573,99839,0,0,15309,153633.57142857142,
"2020-01-07 00:00:00",21407,27738,1910,0,52552,163670.14285714287,235166.85714285713
"2020-01-08 00:00:00",0,0,1648,0,23073,156424.14285714287,256786
"2020-01-09 00:00:00",257920,98564,0,0,22571,180780.85714285713,206642.85714285713
"2020-01-10 00:00:00",43169,176215,0,0,112402,189884.57142857142,210609
"2020-01-11 00:00:00",79354,19932,0,0,2349,176040.14285714287,197405.85714285713
"2020-01-12 00:00:00",47247,0,0,0,116491,190467.14285714287,194885.14285714287
"2020-01-13 00:00:00",53616,0,0,0,99114,179611.2857142857,168852.57142857142
"2020-01-14 00:00:00",69710,98875,6461,164,125441,207760.7142857143,154911.57142857142
"2020-01-15 00:00:00",42815,27738,0,164,24896,217888.2857142857,165358.14285714287
"2020-01-16 00:00:00",186332,86088,0,0,98189,216681.85714285713,181390
"2020-01-17 00:00:00",259050,0,233,0,77686,217422.2857142857,198538.7142857143
